매장명,작성일,리뷰내용,감정분석
달빛에구운고등어 풍암점,2026-03-23,음식이 맛있어요재료가 신선해요가성비가 좋아요매장이 넓어요인테리어가 멋져요,긍정
달빛에구운고등어 풍암점,2026-03-23,점심시간 지나서 왔는데도 음식 깔끔하고 좋았어요👍🏻👍🏻 다른지점보다 먼가 더 맛있,긍정
달빛에구운고등어 풍암점,2026-03-22,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요,긍정
달빛에구운고등어 천안구성점,2026-03-24,"그냥 생선요리는 유량동 미가란곳이 좋은생선이였다~~라고 생각이들음!..맛보단 양이라생각하신다면 할수없고,저희처럼 정말 양은 신경안쓰고 맛으로만 가겠다하신분들은 개인입에 좋앗던곳으로 가시길~~",긍정
달빛에구운고등어 천안구성점,2026-03-22,음식이 맛있어요양이 많아요특별한 메뉴가 있어요반찬이 잘 나와요비싼 만큼 가치있어요,긍정
달빛에구운고등어 천안구성점,2026-03-14,2026년 3월 14일 토요일,중립
달빛에구운고등어 천안구성점,2026-03-10,음식이 맛있어요특별한 메뉴가 있어요양이 많아요매장이 넓어요친절해요,긍정
달빛에구운고등어 천안구성점,2026-03-02,공휴일이라 12시반쯤갔는데도 대기순번 14번째였긴했는데 매장이 커서그런지 순번이 금방 돌아오더라구요.,중립
달빛에구운고등어 천안구성점,2026-02-24,김치국물이 시원해서 국물먼저 흡입해서 속을 좀 달래고나서 달빛고등어의 시그니처반찬인 계란말이와 잡채로 시작을 해봅니다🌿🌿🌿,중립
달빛에구운고등어 천안구성점,2026-02-19,"매장은 넓고, 생선을 주문하면 계란말이, 잡채, 김치전을 포함한 14가지 밑반찬이 무한리필이어서 조합이나 기호에 맞게 맛있는 한끼를 즐길 수 있어요!",긍정
달빛에구운고등어 천안구성점,2026-03-12,2026년 3월 12일 목요일,중립
달빛에구운고등어 천안구성점,2026-02-13,2026년 2월 13일 금요일,중립
달빛에구운고등어 천안구성점,2025-12-09,2025년 12월 9일 화요일,중립
달빛에구운고등어 천안구성점,2025-11-16,2025년 11월 16일 일요일,중립
달빛에구운고등어 천안구성점,2025-11-07,2025년 11월 7일 금요일,중립
달빛에구운고등어 천안구성점,2025-10-25,2025년 10월 25일 토요일,중립
달빛에구운고등어 천안구성점,2025-10-24,2025년 10월 24일 금요일,중립
달빛에구운고등어 천안구성점,2025-10-18,2025년 10월 18일 토요일,중립
달빛에구운고등어 천안구성점,2025-09-15,2025년 9월 15일 월요일,중립
달빛에구운고등어 천안구성점,2025-09-13,2025년 9월 13일 토요일,중립
달빛에구운고등어 천안구성점,2026-02-17,"셀프바로 반찬도 다양하고 넉넉하게 먹을 수도 있고, 또 생선 구이 종류도 여러가지라 배가 엄청 부르더라구요!",중립
달빛에구운고등어 천안구성점,2026-02-07,2026년 2월 7일 토요일,중립
달빛에구운고등어 천안구성점,2026-02-04,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요,긍정
달빛에구운고등어 천안구성점,2026-02-01,음식이 맛있어요양이 많아요특별한 메뉴가 있어요가성비가 좋아요주차하기 편해요,긍정
달빛에구운고등어 천안구성점,2026-01-29,음식이 맛있어요양이 많아요가성비가 좋아요매장이 넓어요매장이 청결해요,긍정
달빛에구운고등어 천안구성점,2026-01-24,음식이 맛있어요재료가 신선해요가성비가 좋아요매장이 넓어요주차하기 편해요,긍정
달빛에구운고등어 천안구성점,2026-01-18,너무 웨이팅도 길었고 음식도 너무 맛없어요. 고등어도 간이 하나도 안되어있네요. 일부로 기다리고 기다려서 들어갔는데 아이 1인분 시켜야한다고 해서 먹지도 못하는 음식 시켜서 돈만 날리고 정말 짜증났어요. 다신 안갈거에요.,부정
달빛에구운고등어 천안구성점,2026-01-09,음식이 맛있어요반찬이 잘 나와요매장이 넓어요단체모임 하기 좋아요,긍정
달빛에구운고등어 천안구성점,2026-01-07,고갈비랑 고등어구이로 먹었어요 둘이 번갈아가면서 먹으니까 좋더라구요 밑반찬 무한리필이라 고사리 특히 많이 먹었어요! 간이 아주그냥 입에 딱 맞아요 요기 김치전도 맛있고 마무리로 숭늉까지 먹으니 베터질거 같아요 반찬도 무한리필인데 늘 부족하지않게 바로바로 채워서 좋더라구요! 부모님이랑 같이 오기 너무 좋은거같아요,긍정
달빛에구운고등어 평택비전점,2026-03-21,"계란말이부터 생선구이까지 맛있게 드셔주시고, 주차까지 편하게 이용하셨다니 기쁩니다. 다음엔 친구분들과 더 즐거운 시간 되시길 바랄게요.",긍정
달빛에구운고등어 평택비전점,2026-03-21,생선2~3마리에 조금더 저렴한 세트구성이 나오면 더 좋을 듯. 생선이 조금 늦게 나오는 편이라 양이 많은데 제대로 못 즐긴게 아쉬워요.,긍정
달빛에구운고등어 평택비전점,2026-03-14,고등어구이를 가장 맛있게 드셨다니 정말 기쁩니다. 셀프바와 누룽지까지 맛있게 마무리해주셔서 뿌듯하네요.,긍정
달빛에구운고등어 평택비전점,2026-03-12,고등어조림 맛있게 드셨다니 정말 다행이에요. 따끈하게 준비한 메뉴가 입맛에 잘 맞으셨길 바랍니다.,긍정
달빛에구운고등어 평택비전점,2026-02-18,"푸짐한 한상과 다양한 반찬, 그리고 직원 응대까지 좋게 봐주셔서 정말 큰 힘이 됩니다. 모임 자리에서도 만족하셨다니 더욱 뿌듯합니다.",긍정
달빛에구운고등어 평택비전점,2026-02-11,화덕 고등어의 겉바속촉 매력을 제대로 느껴주셨네요. 비린내 없이 맛있게 드셨다니 정말 뿌듯합니다. 반찬 하나하나와 매장 분위기까지 좋게 봐주셔서 큰 힘이 됩니다.,긍정
달빛에구운고등어 평택비전점,2026-02-08,가끔 들러 드셔도 늘 만족해주셔서 정말 감사한 마음입니다. 변함없는 맛으로 보답드릴 수 있도록 계속 노력하겠습니다.,중립
달빛에구운고등어 평택비전점,2026-02-01,언제 오셔도 맛있다고 해주시니 정말 감사한 마음입니다. 변함없이 만족드릴 수 있도록 늘 정성 다하겠습니다.,긍정
달빛에구운고등어 평택비전점,2026-01-30,"샐러드바부터 생선구이까지 맛있게 드셔주시고, 매장과 직원 응대까지 좋게 봐주셔서 힘이 납니다.",긍정
달빛에구운고등어 평택비전점,2026-03-21,"여러 번 방문해주시고 이번에도 맛있게 드셨다는 말씀 남겨주셔서 정말 감사드립니다. 화덕에서 구워낸 생선의 담백한 맛과 정갈하게 준비된 반찬까지 편안하게 즐기셨길 바랍니다. 언제 오셔도 변함없이 만족하실 수 있도록 정성 다해 준비하겠습니다. 다음 방문도 기분 좋은 식사가 되셨으면 좋겠습니다. 봄날처럼 따뜻한 하루 되세요. 꽃피는 봄, 기분 좋은 일들만 가득하시길 바랍니다.",긍정
달빛에구운고등어 평택비전점,2026-02-09,새해에도 건강과 행복이 가득하시길 바랍니다!,중립
달빛에구운고등어 평택비전점,2026-01-28,새해에도 건강하시고 좋은 일만 가득하시길 바랍니다!,긍정
달빛에구운고등어 평택비전점,2026-01-16,2026년 1월 16일 금요일,중립
달빛에구운고등어 평택비전점,2026-01-12,2026년 1월 12일 월요일,중립
달빛에구운고등어 평택비전점,2026-01-10,2026년 1월 10일 토요일,중립
달빛에구운고등어 평택비전점,2026-01-06,2026년 1월 6일 화요일,중립
달빛에구운고등어 평택비전점,2025-12-30,2025년 12월 30일 화요일,중립
달빛에구운고등어 평택비전점,2025-12-21,2025년 12월 21일 일요일,중립
달빛에구운고등어 평택비전점,2025-12-19,2025년 12월 19일 금요일,중립
달빛에구운고등어 평택비전점,2026-01-29,늘 편하게 들러주실 수 있도록 앞으로도 정성 다하겠습니다. 새해 복 많이 받으세요!,중립
달빛에구운고등어 평택비전점,2026-01-29,맛있고 즐거운 한 끼 되셨다니 저희도 기분이 참 좋습니다. 편하게 드시고 좋은 시간 보내셨길 바랍니다.,긍정
달빛에구운고등어 평택비전점,2026-01-29,비린내 없이 깔끔하고 싱싱하게 느껴주셨다니 정말 다행입니다. 푸짐한 반찬과 셀프바까지 만족하셨다니 더욱 기쁩니다.,긍정
달빛에구운고등어 평택비전점,2026-01-28,다음에도 깔끔하게 준비해서 기다릴게요. 새해 복 많이 받으세요!,긍정
달빛에구운고등어 평택비전점,2026-01-28,"고등어와 갈치구이 모두 맛있게 드시고, 반찬까지 만족하셨다니 저희도 기분 좋습니다.",긍정
달빛에구운고등어 평택비전점,2026-01-27,"매장 공간과 주차, 셀프바 구성까지 만족해주셔서 정말 기쁩니다. “맛도 최고”라는 말씀에 큰 힘을 얻습니다.",긍정
달빛에구운고등어 평택비전점,2026-01-27,반찬부터 매장 분위기까지 좋게 봐주시니 기분이 참 좋습니다. 넓고 깔끔한 공간에서 맛있는 한 끼 되셨다니 저희도 뿌듯하네요.,긍정
달빛에구운고등어 평택비전점,2026-01-26,음식이 맛있어요재료가 신선해요인테리어가 멋져요매장이 넓어요혼밥하기 좋아요,긍정
달빛에구운고등어 수원월드컵점,2026-03-24,계란말이도 셀프바에 계속 쌓아놓고 있어서 간만에 맘껏 먹었더니 맛있더라구요,긍정
달빛에구운고등어 수원월드컵점,2026-03-18,"지방에만 있어서 아쉬웠는데 수원에도 체인점 생겨서 좋아요~ 생선구이, 계란말이, 김치전 맛있어요 손님 많아요",긍정
달빛에구운고등어 수원월드컵점,2026-03-17,생선도 맛있고 반찬들도 맛있어요! 양이 많아서 포장용기 추가해서 남은 생선도 포장해왔어요,긍정
달빛에구운고등어 수원월드컵점,2026-03-04,"이번에는 보름 세트를 먹어 봤는데 제육을 먹어보고 싶어서! 무난하게 맛있었다. 생선과 제육볶음, 각종 반찬을 먹을 수 있다는게 달빛고의 최대 장점이지! 여기는 다른 지점보다 반찬 퀄리티가 좀더 좋은 느낌적인 느낌ㅎㅎ 매장은 타 지점보다 내부가 좁았다.",긍정
달빛에구운고등어 수원월드컵점,2026-03-02,"비도 오고 오랜만에 가족도 모두 집에 있어 고등어집으로 고고,, 항상 손님이 많아 11시 5분전 도착하여 앉고 싶은 자리 앉아 편하게 식사했어요. 5인인데 6인석 앉으니 넉넉하니 좋네요. 생선은 굴비 빼고 종류대로 시키고 셀프바에서 계란, 김치전 많이 갖다 먹었어요. 83000원 나왔지만 수원페이 되니 좋네요.",긍정
달빛에구운고등어 수원월드컵점,2026-03-17,2026년 3월 17일 화요일,중립
달빛에구운고등어 수원월드컵점,2025-12-11,2025년 12월 11일 목요일,중립
달빛에구운고등어 수원월드컵점,2025-10-07,2025년 10월 7일 화요일,중립
달빛에구운고등어 수원월드컵점,2025-09-29,2025년 9월 29일 월요일,중립
달빛에구운고등어 수원월드컵점,2025-09-07,2025년 9월 7일 일요일,중립
달빛에구운고등어 수원월드컵점,2025-07-19,2025년 7월 19일 토요일,중립
달빛에구운고등어 수원월드컵점,2025-07-12,2025년 7월 12일 토요일,중립
달빛에구운고등어 수원월드컵점,2025-07-05,2025년 7월 5일 토요일,중립
달빛에구운고등어 수원월드컵점,2025-07-04,2025년 7월 4일 금요일,중립
달빛에구운고등어 수원월드컵점,2025-06-22,2025년 6월 22일 일요일,중립
달빛에구운고등어 수원월드컵점,2026-03-02,"휴일 마지막날 점심으로 동생이 고등어를 먹고 싶다해서 방문했어요! 비가 오는 날이라 딱 생선먹기 좋은 날이기도 해서 방문한것도 있네요. 다행히 정각에 도착해서 주차도 쉽게하고 바로 입장할 수 있어서 좋았어요! 생선은 인당 주문이라 고등어 2마리, 임연수구이, 뽈락구이, 삼치 각각 1마리씩 주문했어요. 밑반찬과 시래기 된장국이 기본으로 나오고 계란말이나 김치전같은 음식은 셀프바에서 가지고와서 먹을 수 있었어요! 생선도 금방 나와서 맛있게 먹었고 굽기도 적당해서 바삭하게 껍질을 먹을 수 있었어요~! 양도 많고 계속해서 셀프바를 이용할 수 있어서 배부르게 먹었습니다. 후식으로 누룽지국과 오미자차, 매실차 등이 있어서 입가심하기도 좋았어요. 휴일 마지막날인데 새학기 시작하는 마음으로 맛있는 식사를 해서 좋았습니다!",긍정
달빛에구운고등어 수원월드컵점,2026-03-01,기본반찬외에도 추가로 뷔페처럼 다른 반찬을 먹을수있어서 너무 좋었습니다. 계란말이가 정말 강추에요.,긍정
달빛에구운고등어 수원월드컵점,2026-02-23,고등어가 다른생선구이집보다 기름도 좔좔흐르고 맛있네요 밑반찬들도 맛있고 장떡도 맛있는데 꼬막은 별로라서 다음엔 고등어만 주문해야겠어요,부정
달빛에구운고등어 수원월드컵점,2026-02-22,재료가 신선해요음식이 맛있어요가성비가 좋아요반찬이 잘 나와요메뉴 구성이 알차요,긍정
